,county_fips,year,pvi_n,pvi,vote_margin,dem_pct,rep_pct
79,4023.0,2000.0,,,22.0,61.01200886090707,38.98799113909293
80,4025.0,2000.0,,,-25.0,37.47722210973881,62.52277789026118
81,4027.0,2000.0,,,-13.2,43.42110002521341,56.57889997478659
82,5001.0,2000.0,,,-7.6,46.17977528089888,53.82022471910113
83,5003.0,2000.0,,,4.6,52.31885840816829,47.68114159183172
84,5005.0,2000.0,,,-18.8,40.58801544786346,59.411984552136545
85,5007.0,2000.0,,,-33.7,33.15168377626403,66.84831622373596
86,5009.0,2000.0,,,-31.2,34.397488899096615,65.60251110090338
87,5011.0,2000.0,,,8.4,54.20178799489145,45.79821200510856
88,5013.0,2000.0,,,-5.2,47.41258741258741,52.58741258741259
89,5015.0,2000.0,,,-21.4,39.2853240083051,60.7146759916949
90,5017.0,2000.0,,,28.6,64.32481751824818,35.675182481751825
91,5019.0,2000.0,,,10.5,55.24475524475524,44.75524475524475
92,5021.0,2000.0,,,22.0,61.01020584673932,38.98979415326068
93,5023.0,2000.0,,,-16.3,41.82741116751269,58.17258883248731
94,5025.0,2000.0,,,-8.5,45.730918499353166,54.269081500646834
95,5027.0,2000.0,,,-11.3,44.37423788936925,55.62576211063075
96,5029.0,2000.0,,,-0.7,49.65203806277517,50.34796193722483
97,5031.0,2000.0,,,0.9,50.444281405396595,49.55571859460341
98,5033.0,2000.0,,,-26.4,36.789141118652005,63.210858881347995
99,5035.0,2000.0,,,10.5,55.22513569298984,44.77486430701016
100,5037.0,2000.0,,,1.0,50.51395007342144,49.48604992657856
101,5039.0,2000.0,,,4.2,52.1182566290765,47.881743370923495
102,5041.0,2000.0,,,26.8,63.39346882849966,36.60653117150034
103,5043.0,2000.0,,,5.2,52.61348005502063,47.38651994497937
104,5045.0,2000.0,,,-14.7,42.6709516157829,57.32904838421711
105,5047.0,2000.0,,,-10.1,44.933624600907415,55.06637539909259
106,5049.0,2000.0,,,-1.5,49.25224327018943,50.74775672981057
107,5051.0,2000.0,,,-9.3,45.33745492014425,54.66254507985574
108,5053.0,2000.0,,,-12.9,43.55670103092783,56.44329896907217
109,5055.0,2000.0,,,4.0,52.008230452674894,47.991769547325106
110,5057.0,2000.0,,,9.5,54.72616068946344,45.27383931053656
111,5059.0,2000.0,,,4.6,52.29444602138329,47.70555397861671
112,5061.0,2000.0,,,-6.0,47.003873319662794,52.996126680337206
113,5063.0,2000.0,,,-8.8,45.576122575502616,54.42387742449739
114,5065.0,2000.0,,,5.9,52.92553191489362,47.07446808510639
115,5067.0,2000.0,,,23.1,61.55791603439555,38.44208396560445
116,5069.0,2000.0,,,33.8,66.900796797704,33.09920320229598
117,5071.0,2000.0,,,-5.6,47.206582936336076,52.79341706366393
118,5073.0,2000.0,,,8.0,54.00717703349282,45.99282296650718
119,5075.0,2000.0,,,10.7,55.34772997789491,44.652270022105085
120,5077.0,2000.0,,,33.7,66.87101520353114,33.128984796468856
121,5079.0,2000.0,,,12.4,56.187194946884865,43.81280505311513
122,5081.0,2000.0,,,11.6,55.807200929152145,44.19279907084785
123,5083.0,2000.0,,,-15.5,42.252252252252255,57.747747747747745
124,5085.0,2000.0,,,-21.5,39.24500200492639,60.75499799507361
125,5087.0,2000.0,,,-24.5,37.76185226019846,62.23814773980154
126,5089.0,2000.0,,,-20.7,39.62732919254658,60.372670807453424
127,5091.0,2000.0,,,-7.4,46.318429983768624,53.681570016231376
128,5093.0,2000.0,,,15.5,57.75231594344222,42.24768405655778
129,5095.0,2000.0,,,17.9,58.96881753627663,41.03118246372337
130,5097.0,2000.0,,,-19.3,40.32529444756029,59.67470555243971
131,5099.0,2000.0,,,1.9,50.96915096915097,49.03084903084903
132,5101.0,2000.0,,,-35.5,32.2710230316015,67.7289769683985
133,5103.0,2000.0,,,7.1,53.552876604920115,46.447123395079885
134,5105.0,2000.0,,,-12.4,43.80648591174907,56.19351408825093
135,5107.0,2000.0,,,31.2,65.61273440907108,34.38726559092891
136,5109.0,2000.0,,,-17.3,41.35086362464553,58.64913637535447
137,5111.0,2000.0,,,15.7,57.856135401974605,42.14386459802539
138,5113.0,2000.0,,,-33.0,33.47794649313087,66.52205350686913
139,5115.0,2000.0,,,-25.5,37.229944732875566,62.770055267124434
140,5117.0,2000.0,,,-8.7,45.63503649635037,54.36496350364963
141,5119.0,2000.0,,,10.0,55.014252814326895,44.985747185673105
142,5121.0,2000.0,,,6.1,53.03935347856641,46.96064652143359
143,5123.0,2000.0,,,18.7,59.357142857142854,40.64285714285714
144,5125.0,2000.0,,,-18.9,40.55305425168439,59.44694574831561
145,5127.0,2000.0,,,-24.9,37.57481134530315,62.42518865469685
146,5129.0,2000.0,,,-36.0,32.01354519406095,67.98645480593905
147,5131.0,2000.0,,,-20.3,39.845791280290996,60.154208719709004
148,5133.0,2000.0,,,-0.4,49.80979553019496,50.190204469805046
149,5135.0,2000.0,,,-6.7,46.668589558696276,53.33141044130372
150,5137.0,2000.0,,,-12.4,43.784826403771966,56.21517359622803
151,5139.0,2000.0,,,-16.0,41.99758518916018,58.00241481083982
152,5141.0,2000.0,,,-4.2,47.88395394048153,52.116046059518474
153,5143.0,2000.0,,,-13.7,43.14685033027227,56.853149669727735
154,5145.0,2000.0,,,-22.4,38.77835626626999,61.22164373373001
155,5147.0,2000.0,,,30.8,65.4216403542549,34.57835964574509
156,5149.0,2000.0,,,-2.6,48.71917263325378,51.280827366746216
157,6001.0,2000.0,,,48.4,74.19141957037267,25.80858042962732
158,6003.0,2000.0,,,-2.9,48.53479853479853,51.46520146520146
159,6005.0,2000.0,,,-19.5,40.2535441657579,59.7464558342421
160,6007.0,2000.0,,,-18.5,40.73997035958503,59.26002964041497
161,6009.0,2000.0,,,-19.8,40.09156680985757,59.90843319014244
162,6011.0,2000.0,,,-35.1,32.47115742463714,67.52884257536286
163,6013.0,2000.0,,,22.7,61.34297300327307,38.65702699672692
164,6015.0,2000.0,,,-18.4,40.78241528195735,59.21758471804265
165,6017.0,2000.0,,,-23.2,38.409140848165244,61.59085915183476
166,6019.0,2000.0,,,-10.5,44.75449738937199,55.24550261062801
167,6021.0,2000.0,,,-39.8,30.1217894609912,69.8782105390088
168,6023.0,2000.0,,,3.4,51.69752444351987,48.30247555648013
169,6025.0,2000.0,,,10.6,55.29218577089209,44.70781422910791
170,6027.0,2000.0,,,-28.0,36.0081466395112,63.99185336048879
171,6029.0,2000.0,,,-25.3,37.360329661621364,62.639670338378636
172,6031.0,2000.0,,,-19.5,40.269166241155446,59.73083375884456
173,6033.0,2000.0,,,10.4,55.19674495261639,44.8032550473836
174,6035.0,2000.0,,,-40.7,29.636255217650564,70.36374478234944
175,6037.0,2000.0,,,32.5,66.23612985418801,33.763870145812
176,6039.0,2000.0,,,-27.0,36.482635518116055,63.517364481883945
177,6041.0,2000.0,,,38.8,69.41240450147798,30.58759549852202
178,6043.0,2000.0,,,-25.3,37.3326262760175,62.6673737239825
179,6045.0,2000.0,,,15.1,57.54514633640074,42.45485366359925
180,6047.0,2000.0,,,-6.9,46.5429671499959,53.4570328500041
181,6049.0,2000.0,,,-51.7,24.14409810935105,75.85590189064895
182,6051.0,2000.0,,,-12.4,43.780607247796276,56.219392752203724
183,6053.0,2000.0,,,21.4,60.70982860323759,39.29017139676241
184,6055.0,2000.0,,,15.3,57.65852657500513,42.34147342499487
185,6057.0,2000.0,,,-19.1,40.46441330035724,59.535586699642764
186,6059.0,2000.0,,,-16.0,41.9902949037528,58.00970509624721
187,6061.0,2000.0,,,-24.4,37.80503010224074,62.19496989775926
188,6063.0,2000.0,,,-29.4,35.28211406999286,64.71788593000714
189,6065.0,2000.0,,,-6.8,46.619458680738546,53.380541319261454
190,6067.0,2000.0,,,4.2,52.10241643834274,47.89758356165726
191,6069.0,2000.0,,,13.1,56.55270655270655,43.44729344729345
192,6071.0,2000.0,,,-1.6,49.19726189330731,50.80273810669269
193,6073.0,2000.0,,,-4.2,47.91603259025051,52.08396740974949
194,6075.0,2000.0,,,64.9,82.42901110299788,17.57098889700212
195,6077.0,2000.0,,,-1.2,49.3819212746597,50.6180787253403
196,6079.0,2000.0,,,-12.2,43.917739310548896,56.082260689451104
197,6081.0,2000.0,,,35.0,67.4984719877921,32.501528012207906
198,6083.0,2000.0,,,1.3,50.661817479158614,49.338182520841386
199,6085.0,2000.0,,,27.6,63.788274115570566,36.211725884429434
200,6087.0,2000.0,,,38.4,69.2171021871266,30.782897812873394
201,6089.0,2000.0,,,-36.5,31.743553347527797,68.2564466524722
202,6091.0,2000.0,,,-36.9,31.542056074766357,68.45794392523365
203,6093.0,2000.0,,,-31.7,34.139625290211114,65.8603747097889
204,6095.0,2000.0,,,18.6,59.27714646464647,40.722853535353536
205,6097.0,2000.0,,,29.7,64.86694244126886,35.13305755873114
206,6099.0,2000.0,,,-8.7,45.656604872367275,54.34339512763273
207,6101.0,2000.0,,,-34.7,32.663199565318635,67.33680043468136
208,6103.0,2000.0,,,-34.2,32.90185569095414,67.09814430904586
209,6105.0,2000.0,,,-26.7,36.6464339908953,63.3535660091047
210,6107.0,2000.0,,,-24.2,37.90481877899766,62.095181221002335
211,6109.0,2000.0,,,-16.9,41.53832497447961,58.4616750255204
212,6111.0,2000.0,,,-1.1,49.45904517297564,50.54095482702435
213,6113.0,2000.0,,,18.8,59.409548623336384,40.590451376663616
214,6115.0,2000.0,,,-27.9,36.05044201768071,63.94955798231929
215,8001.0,2000.0,,,6.5,53.23080251344734,46.76919748655266
216,8003.0,2000.0,,,-7.6,46.216114457831324,53.783885542168676
217,8005.0,2000.0,,,-8.4,45.79947001363772,54.20052998636228
218,8007.0,2000.0,,,-35.2,32.39819004524887,67.60180995475113
219,8009.0,2000.0,,,-51.6,24.202370100273473,75.79762989972653
220,8011.0,2000.0,,,-16.7,41.67110164981373,58.328898350186265
221,8013.0,2000.0,,,15.8,57.90610313099888,42.09389686900112
222,8015.0,2000.0,,,-21.7,39.16242218449349,60.837577815506506
223,8017.0,2000.0,,,-64.2,17.92452830188679,82.0754716981132
224,8019.0,2000.0,,,-1.3,49.33483652762119,50.66516347237881
225,8021.0,2000.0,,,-0.7,49.67338824197671,50.32661175802329
226,8023.0,2000.0,,,35.3,67.65083440308088,32.34916559691913
227,8025.0,2000.0,,,-25.2,37.40849194729136,62.59150805270863
228,8027.0,2000.0,,,-48.2,25.893769152196118,74.10623084780387
229,8029.0,2000.0,,,-43.9,28.050876589893438,71.94912341010657
230,8031.0,2000.0,,,33.4,66.71107075474264,33.28892924525737
231,8033.0,2000.0,,,-43.3,28.336557059961315,71.66344294003868
232,8035.0,2000.0,,,-34.8,32.58909764933861,67.41090235066139
233,8037.0,2000.0,,,-2.8,48.59008394919997,51.40991605080003
234,8039.0,2000.0,,,-45.1,27.438952459596557,72.56104754040345
235,8041.0,2000.0,,,-35.0,32.509876744540826,67.49012325545917
236,8043.0,2000.0,,,-30.4,34.80633918590123,65.19366081409878
237,8045.0,2000.0,,,-19.9,40.072416063199476,59.927583936800524
238,8047.0,2000.0,,,4.4,52.20902612826603,47.79097387173397
239,8049.0,2000.0,,,-21.5,39.26505614154474,60.73494385845526
240,8051.0,2000.0,,,-1.1,49.44237918215613,50.55762081784386
241,8053.0,2000.0,,,-25.4,37.301587301587304,62.698412698412696
242,8055.0,2000.0,,,1.0,50.48969942586964,49.51030057413036
243,8057.0,2000.0,,,-59.5,20.23391812865497,79.76608187134502
244,8059.0,2000.0,,,-8.7,45.665466649782005,54.334533350217995
245,8061.0,2000.0,,,-55.1,22.470713525026625,77.52928647497338
246,8063.0,2000.0,,,-51.7,24.142047150104446,75.85795284989555
247,8065.0,2000.0,,,10.2,55.10204081632652,44.89795918367347
248,8067.0,2000.0,,,-11.9,44.03875231001848,55.96124768998152
249,8069.0,2000.0,,,-15.1,42.453264997603334,57.546735002396666
250,8071.0,2000.0,,,11.6,55.798348245010324,44.201651754989676
251,8073.0,2000.0,,,-52.3,23.83177570093458,76.16822429906543
252,8075.0,2000.0,,,-41.3,29.334355436310204,70.6656445636898
253,8077.0,2000.0,,,-35.4,32.31232109650864,67.68767890349136
254,8079.0,2000.0,,,-27.3,36.36363636363637,63.63636363636363
255,8081.0,2000.0,,,-51.7,24.15563894923958,75.84436105076043
256,8083.0,2000.0,,,-41.3,29.33210924948359,70.66789075051642
257,8085.0,2000.0,,,-39.3,30.367475764635156,69.63252423536484
258,8087.0,2000.0,,,-33.0,33.519228534913445,66.48077146508655
259,8089.0,2000.0,,,-15.9,42.058197303051806,57.94180269694819
260,8091.0,2000.0,,,-28.9,35.534274193548384,64.46572580645162
261,8093.0,2000.0,,,-21.2,39.423393739703464,60.576606260296536
262,8095.0,2000.0,,,-47.2,26.392138511932618,73.60786148806739
263,8097.0,2000.0,,,23.5,61.727842435094004,38.272157564906
264,8099.0,2000.0,,,-38.0,31.02347845908366,68.97652154091635
265,8101.0,2000.0,,,11.7,55.86000193367495,44.139998066325056
266,8103.0,2000.0,,,-60.2,19.904692082111435,80.09530791788856
267,8105.0,2000.0,,,-29.1,35.429638854296385,64.57036114570361
268,8107.0,2000.0,,,-3.0,48.47926267281106,51.52073732718894
269,8109.0,2000.0,,,3.0,51.50697255960414,48.49302744039586
270,8111.0,2000.0,,,-17.0,41.5041782729805,58.495821727019504
271,8113.0,2000.0,,,21.0,60.50738356683074,39.49261643316925
272,8115.0,2000.0,,,-39.1,30.452022204599523,69.54797779540047
273,8117.0,2000.0,,,8.2,54.116926844199575,45.88307315580043
274,8119.0,2000.0,,,-40.4,29.80383656659803,70.19616343340196
275,8121.0,2000.0,,,-59.5,20.254777070063696,79.7452229299363
276,8123.0,2000.0,,,-23.0,38.51754458049142,61.48245541950858
277,8125.0,2000.0,,,-48.9,25.530910806984426,74.46908919301556
278,9001.0,2000.0,,,9.7,54.82559389748407,45.17440610251593
279,9003.0,2000.0,,,26.9,63.437979548811796,36.562020451188204
280,9005.0,2000.0,,,3.3,51.62636765541259,48.37363234458742
281,9007.0,2000.0,,,19.3,59.656540061145236,40.343459938854764
282,9009.0,2000.0,,,23.4,61.689216355459145,38.310783644540855
283,9011.0,2000.0,,,19.0,59.48709369495262,40.51290630504739
284,9013.0,2000.0,,,15.2,57.59453474999571,42.40546525000429
285,9015.0,2000.0,,,18.0,58.97964695195306,41.02035304804694
286,10001.0,2000.0,,,-2.8,48.62281581361609,51.37718418638391
287,10003.0,2000.0,,,23.7,61.8742904825204,38.1257095174796
288,10005.0,2000.0,,,-7.6,46.20798955856989,53.79201044143011
289,12001.0,2000.0,,,16.2,58.124409429493554,41.875590570506446
290,12003.0,2000.0,,,-40.2,29.892526868282932,70.10747313171707
291,12005.0,2000.0,,,-34.4,32.79002209195123,67.20997790804878
292,12007.0,2000.0,,,-27.6,36.22334786193898,63.77665213806102
293,12009.0,2000.0,,,-8.4,45.79605934975036,54.20394065024965
294,12011.0,2000.0,,,37.1,68.54660054278162,31.453399457218378
295,12013.0,2000.0,,,-14.3,42.85998408910103,57.14001591089897
296,12015.0,2000.0,,,-8.9,45.55792903136574,54.44207096863426
297,12017.0,2000.0,,,-7.7,46.16400202560949,53.8359979743905
298,12019.0,2000.0,,,-48.1,25.957990349134256,74.04200965086574
299,12021.0,2000.0,,,-33.8,33.109072600723685,66.89092739927631
300,12023.0,2000.0,,,-21.7,39.126089611903836,60.873910388096164
301,12027.0,2000.0,,,-12.4,43.822597676874345,56.177402323125655
302,12029.0,2000.0,,,-19.3,40.37143488834844,59.628565111651554
303,12031.0,2000.0,,,-17.0,41.492218093413655,58.507781906586345
304,12033.0,2000.0,,,-28.1,35.92751842751843,64.07248157248158
305,12035.0,2000.0,,,4.8,52.42172764994342,47.57827235005658
306,12037.0,2000.0,,,-9.1,45.46666666666667,54.53333333333333
307,12039.0,2000.0,,,34.3,67.12867190732312,32.87132809267687
308,12041.0,2000.0,,,-26.7,36.660268714011515,63.339731285988485
309,12043.0,2000.0,,,-12.2,43.923240938166316,56.07675906183369
310,12045.0,2000.0,,,-19.4,40.30603665713805,59.69396334286194
311,12047.0,2000.0,,,-11.0,44.51913133402275,55.48086866597725
312,12049.0,2000.0,,,-23.4,38.319134993446916,61.68086500655308
313,12051.0,2000.0,,,-18.9,40.565919619381496,59.434080380618504
314,12053.0,2000.0,,,3.2,51.578448412071424,48.42155158792858
315,12055.0,2000.0,,,-17.6,41.21548890117243,58.784511098827565
316,12057.0,2000.0,,,-3.2,48.401019647918886,51.598980352081114
317,12059.0,2000.0,,,-39.4,30.28658875904285,69.71341124095714
318,12061.0,2000.0,,,-18.3,40.84044377414623,59.15955622585377
319,12063.0,2000.0,,,-14.2,42.90890915906535,57.09109084093464
320,12065.0,2000.0,,,10.2,55.100561695959414,44.899438304040586
321,12067.0,2000.0,,,-35.8,32.08621390809272,67.91378609190728
322,12069.0,2000.0,,,-15.5,42.23905937792356,57.76094062207644
323,12071.0,2000.0,,,-18.1,40.934663691353975,59.06533630864603
324,12073.0,2000.0,,,22.3,61.12808367084954,38.87191632915045
325,12075.0,2000.0,,,-11.9,44.043733681462136,55.956266318537864
326,12077.0,2000.0,,,-12.9,43.573264781491,56.426735218508995
327,12079.0,2000.0,,,-0.4,49.80171844018506,50.19828155981494
328,12081.0,2000.0,,,-8.2,45.904470311493625,54.09552968850638
329,12083.0,2000.0,,,-10.5,44.75181852794421,55.24818147205579
330,12085.0,2000.0,,,-12.1,43.93464268031028,56.06535731968971
331,12086.0,2000.0,,,6.4,53.175836633831494,46.824163366168506
332,12087.0,2000.0,,,1.3,50.65146579804561,49.34853420195439
333,12089.0,2000.0,,,-40.5,29.765370782668267,70.23462921733173
334,12091.0,2000.0,,,-50.9,24.54773250677134,75.45226749322866
335,12093.0,2000.0,,,-4.9,47.568688439606014,52.431311560393986
336,12095.0,2000.0,,,2.1,51.03790170235535,48.96209829764466
337,12097.0,2000.0,,,3.6,51.809975548324225,48.19002445167577
338,12099.0,2000.0,,,27.6,63.81425323469361,36.185746765306384
339,12101.0,2000.0,,,0.7,50.35542107625266,49.64457892374734
340,12103.0,2000.0,,,4.1,52.05017446913388,47.94982553086612
341,12105.0,2000.0,,,-9.1,45.43943925798363,54.56056074201637
342,12107.0,2000.0,,,-5.3,47.36780304512897,52.632196954871034
343,12109.0,2000.0,,,-33.9,33.02736756537055,66.97263243462945
344,12111.0,2000.0,,,9.0,54.49360117486626,45.50639882513375
345,12113.0,2000.0,,,-47.8,26.086070584399707,73.9139294156003
346,12115.0,2000.0,,,-6.6,46.71471533090097,53.28528466909902
347,12117.0,2000.0,,,-12.2,43.88102424157033,56.11897575842968
348,12119.0,2000.0,,,-11.4,44.279544201433566,55.720455798566434
349,12121.0,2000.0,,,-32.5,33.73065143613939,66.2693485638606
350,12123.0,2000.0,,,-21.0,39.50782997762863,60.49217002237136
351,12125.0,2000.0,,,-24.7,37.630382455201925,62.369617544798075
352,12127.0,2000.0,,,8.3,54.15977869431875,45.840221305681254
353,12129.0,2000.0,,,-8.1,45.964071856287426,54.035928143712574
354,12131.0,2000.0,,,-36.7,31.65394973070018,68.34605026929982
355,12133.0,2000.0,,,-28.2,35.908624229979466,64.09137577002053
356,13001.0,2000.0,,,-30.6,34.692524448864575,65.30747555113543
357,13003.0,2000.0,,,-19.9,40.06832601268911,59.93167398731089
358,13005.0,2000.0,,,-35.5,32.23196223870532,67.76803776129468
359,13007.0,2000.0,,,18.4,59.217506631299734,40.782493368700266
360,13009.0,2000.0,,,-1.2,49.379922909334674,50.620077090665326
361,13011.0,2000.0,,,-44.8,27.589326096788785,72.41067390321122
362,13013.0,2000.0,,,-36.9,31.57485753755828,68.42514246244173
363,13015.0,2000.0,,,-32.4,33.77721792333993,66.22278207666007
364,13017.0,2000.0,,,-3.2,48.407367280606714,51.592632719393286
365,13019.0,2000.0,,,-24.7,37.631941257457555,62.36805874254245
366,13021.0,2000.0,,,1.9,50.94258870523978,49.05741129476023
367,13023.0,2000.0,,,-31.4,34.3219196548935,65.6780803451065
368,13025.0,2000.0,,,-38.9,30.556792873051226,69.44320712694878
369,13027.0,2000.0,,,-6.9,46.55708573967126,53.44291426032874
370,13029.0,2000.0,,,-38.0,30.997573854716716,69.0024261452833
371,13031.0,2000.0,,,-23.6,38.2173046526012,61.78269534739881
372,13033.0,2000.0,,,4.8,52.38698774820448,47.613012251795524
373,13035.0,2000.0,,,-16.7,41.63168461398065,58.36831538601934
374,13037.0,2000.0,,,18.1,59.040000000000006,40.96
375,13039.0,2000.0,,,-27.3,36.334565803937245,63.665434196062755
376,13043.0,2000.0,,,-21.9,39.05786350148368,60.94213649851632
377,13045.0,2000.0,,,-30.2,34.89911476194274,65.10088523805726
378,13047.0,2000.0,,,-37.5,31.25178540821573,68.74821459178426
379,13049.0,2000.0,,,-27.1,36.44524236983842,63.55475763016158
380,13051.0,2000.0,,,-0.3,49.82965918581068,50.170340814189316
381,13053.0,2000.0,,,0.8,50.42016806722689,49.57983193277311
382,13055.0,2000.0,,,-14.3,42.848170827445436,57.15182917255456
383,13057.0,2000.0,,,-51.1,24.429740899697983,75.57025910030202
384,13059.0,2000.0,,,12.3,56.13872746789059,43.86127253210941
385,13061.0,2000.0,,,29.4,64.69661150512215,35.30338849487786
386,13063.0,2000.0,,,33.5,66.72776963071591,33.272230369284095
387,13065.0,2000.0,,,-14.4,42.78972207656005,57.21027792343995
388,13067.0,2000.0,,,-23.7,38.15468591803495,61.84531408196505
389,13069.0,2000.0,,,-23.1,38.4319178521767,61.5680821478233
390,13071.0,2000.0,,,-33.3,33.35019219097714,66.64980780902286
391,13073.0,2000.0,,,-49.7,25.17331387352999,74.82668612647001
392,13075.0,2000.0,,,-16.3,41.832567636549264,58.16743236345074
393,13077.0,2000.0,,,-40.4,29.80614159233782,70.19385840766218
394,13079.0,2000.0,,,-13.5,43.22857142857143,56.77142857142857
395,13081.0,2000.0,,,-18.3,40.84278768233388,59.15721231766613
396,13083.0,2000.0,,,-34.4,32.8159645232816,67.1840354767184
397,13085.0,2000.0,,,-48.6,25.72335920959774,74.27664079040225
398,13087.0,2000.0,,,-10.4,44.79894528675016,55.20105471324983
399,13089.0,2000.0,,,44.9,72.43197884828142,27.568021151718575
400,13091.0,2000.0,,,-19.8,40.1172818213177,59.8827181786823
